geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
30320,-19.9595461,-43.93549305,Anantapur,Andhra Pradesh
30380,-19.95011342,-43.95583839,Anantapur,Andhra Pradesh
30310,-19.94142227,-43.93233854,Anantapur,Andhra Pradesh
30315,-19.95455748,-43.93409969,Anantapur,Andhra Pradesh
30390,-19.99530058,-43.96543328,Anantapur,Andhra Pradesh
30335,-19.94713152,-43.92007253,Anantapur,Andhra Pradesh
30328,-19.96988595,-43.94239903,Anantapur,Andhra Pradesh
30441,-19.93520106,-43.95679573,Anantapur,Andhra Pradesh
30431,-19.94608266,-43.96674583,Anantapur,Andhra Pradesh
30421,-19.93968882,-43.97533765,Anantapur,Andhra Pradesh
30493,-19.97256137,-43.96531782,Anantapur,Andhra Pradesh
30411,-19.92159682,-43.95817412,Anantapur,Andhra Pradesh
30494,-19.95661691,-43.96843635,Anantapur,Andhra Pradesh
30492,-19.96962458,-43.96792187,Anantapur,Andhra Pradesh
30451,-20.01132687,-44.01888538,Anantapur,Andhra Pradesh
30430,-19.93331444,-43.96166237,Anantapur,Andhra Pradesh
30455,-19.9693754,-43.96286969,Anantapur,Andhra Pradesh
30410,-19.92914488,-43.96813254,Anantapur,Andhra Pradesh
30420,-19.9198825,-43.98046275,Anantapur,Andhra Pradesh
30480,-19.92739265,-43.97926906,Anantapur,Andhra Pradesh
30490,-19.95150936,-43.97489996,Anantapur,Andhra Pradesh
30460,-19.94278839,-43.96769813,Anantapur,Andhra Pradesh
30550,-19.93977,-43.97883525,Anantapur,Andhra Pradesh
30520,-19.94290708,-44.02003487,Anantapur,Andhra Pradesh
30575,-19.9700756,-43.97959528,Anantapur,Andhra Pradesh
30525,-19.93407291,-44.01298733,Anantapur,Andhra Pradesh
30510,-19.93653253,-43.99231906,Anantapur,Andhra Pradesh
30535,-19.92617666,-43.99002259,Anantapur,Andhra Pradesh
30512,-19.94538143,-44.00017368,Anantapur,Andhra Pradesh
30516,-19.95434057,-43.98677952,Anantapur,Andhra Pradesh
30532,-19.94354947,-44.00578954,Anantapur,Andhra Pradesh
30580,-19.95806147,-43.98571701,Anantapur,Andhra Pradesh
30530,-19.92890508,-43.99811505,Anantapur,Andhra Pradesh
30570,-19.9580892,-43.97553117,Anantapur,Andhra Pradesh
30518,-19.9521322,-44.004448,Anantapur,Andhra Pradesh
30514,-19.95291513,-43.9916517,Anantapur,Andhra Pradesh
30590,-19.9594209,-43.99403431,Anantapur,Andhra Pradesh
30555,-19.95278245,-43.97732282,Anantapur,Andhra Pradesh
30540,-19.96297437,-43.99519656,Anantapur,Andhra Pradesh
30640,-19.97726682,-44.03022076,Anantapur,Andhra Pradesh
30660,-19.98399905,-44.03257325,Anantapur,Andhra Pradesh
30664,-20.00937843,-44.03423369,Anantapur,Andhra Pradesh
30690,-19.97984523,-44.05782186,Anantapur,Andhra Pradesh
30622,-19.98729548,-43.98983533,Anantapur,Andhra Pradesh
30662,-19.98997501,-44.03951266,Anantapur,Andhra Pradesh
30610,-19.97308321,-43.99391528,Anantapur,Andhra Pradesh
30672,-19.90048619,-43.98505595,Anantapur,Andhra Pradesh
30670,-20.00539272,-44.0212542,Anantapur,Andhra Pradesh
30620,-19.97683947,-44.00208279,Anantapur,Andhra Pradesh
30626,-20.00554149,-44.01389665,Anantapur,Andhra Pradesh
30692,-19.98184306,-44.05651156,Anantapur,Andhra Pradesh
30666,-20.00941682,-44.03925167,Anantapur,Andhra Pradesh
30668,-20.00913264,-44.02983997,Anantapur,Andhra Pradesh
30624,-19.99903203,-44.00051765,Anantapur,Andhra Pradesh
30642,-19.98162816,-44.01207689,Anantapur,Andhra Pradesh
30644,-19.99268787,-44.01955292,Anantapur,Andhra Pradesh
30628,-20.00829135,-44.00402723,Anantapur,Andhra Pradesh
30627,-19.99417124,-44.02121936,Anantapur,Andhra Pradesh
30686,-19.996132,-44.03321256,Anantapur,Andhra Pradesh
30730,-19.91627671,-43.98429884,Anantapur,Andhra Pradesh
30720,-19.9180255,-43.97613253,Anantapur,Andhra Pradesh
30770,-19.91164431,-43.97292042,Anantapur,Andhra Pradesh
30710,-19.91352132,-43.95735564,Anantapur,Andhra Pradesh
30775,-19.90105581,-43.97429969,Anantapur,Andhra Pradesh
30750,-19.89328671,-43.97195293,Anantapur,Andhra Pradesh
30760,-19.90809822,-43.96181773,Anantapur,Andhra Pradesh
30860,-19.90656306,-44.01012227,Anantapur,Andhra Pradesh
30865,-19.91838333,-44.02052054,Anantapur,Andhra Pradesh
30870,-19.90767007,-44.00748307,Anantapur,Andhra Pradesh
30840,-19.89107958,-43.99423023,Anantapur,Andhra Pradesh
30882,-19.8855677,-44.00816197,Anantapur,Andhra Pradesh
30880,-19.90568444,-44.02139865,Anantapur,Andhra Pradesh
30830,-19.90179567,-44.00424794,Anantapur,Andhra Pradesh
30820,-19.90855156,-43.99610516,Anantapur,Andhra Pradesh
30881,-19.89792339,-44.01900337,Anantapur,Andhra Pradesh
30850,-19.91690664,-44.00258751,Anantapur,Andhra Pradesh
30855,-19.86208897,-44.01605141,Anantapur,Andhra Pradesh
30810,-19.9029393,-43.98867326,Anantapur,Andhra Pradesh
31050,-19.90023844,-43.90348964,Anantapur,Andhra Pradesh
31035,-19.89767564,-43.92073141,Anantapur,Andhra Pradesh
31010,-19.91762506,-43.91323567,Anantapur,Andhra Pradesh
31030,-19.90710825,-43.91966547,Anantapur,Andhra Pradesh
31070,-19.88738057,-43.89661244,Anantapur,Andhra Pradesh
31015,-19.90948727,-43.92751641,Anantapur,Andhra Pradesh
31060,-19.89411305,-43.90910595,Anantapur,Andhra Pradesh
31080,-19.88575787,-43.9077041,Anantapur,Andhra Pradesh
31140,-19.89233851,-43.93261998,Anantapur,Andhra Pradesh
31170,-19.8814381,-43.91679121,Anantapur,Andhra Pradesh
31155,-19.87273117,-43.94487678,Anantapur,Andhra Pradesh
31130,-19.88561896,-43.93859494,Anantapur,Andhra Pradesh
31110,-19.89912054,-43.94041213,Anantapur,Andhra Pradesh
31150,-19.87553458,-43.94176194,Anantapur,Andhra Pradesh
31160,-19.882441,-43.92902238,Anantapur,Andhra Pradesh
31275,-19.85669271,-43.97600833,Anantapur,Andhra Pradesh
31250,-19.88881975,-43.9621419,Anantapur,Andhra Pradesh
31270,-19.85303628,-43.95277064,Anantapur,Andhra Pradesh
31210,-19.90714902,-43.95579554,Anantapur,Andhra Pradesh
31230,-19.9051465,-43.95631225,Anantapur,Andhra Pradesh
31260,-19.86716607,-43.93513434,Anantapur,Andhra Pradesh
31255,-19.8785139,-43.95694703,Anantapur,Andhra Pradesh
31235,-19.89371386,-43.95763641,Anantapur,Andhra Pradesh
31330,-19.87964344,-44.00370887,Anantapur,Andhra Pradesh
31340,-19.85284231,-43.98751966,Anantapur,Andhra Pradesh
31320,-19.88015522,-43.98396788,Anantapur,Andhra Pradesh
31370,-20.00548204,-44.01852633,Anantapur,Andhra Pradesh
31310,-19.87586745,-43.982782,Anantapur,Andhra Pradesh
31365,-19.85564349,-44.01018359,Anantapur,Andhra Pradesh
31360,-19.874688,-44.0081765,Anantapur,Andhra Pradesh
31510,-19.81141621,-43.96896324,Anantapur,Andhra Pradesh
31515,-19.82150921,-43.96683064,Anantapur,Andhra Pradesh
31525,-19.82143895,-43.97517235,Anantapur,Andhra Pradesh
31580,-19.81661763,-43.99762518,Anantapur,Andhra Pradesh
31560,-19.8415159,-43.97289772,Anantapur,Andhra Pradesh
31550,-19.83597677,-43.99160833,Anantapur,Andhra Pradesh
31540,-19.83325665,-43.98725676,Anantapur,Andhra Pradesh
31585,-19.823466,-44.0025155,Anantapur,Andhra Pradesh
31535,-19.81508012,-43.97707955,Anantapur,Andhra Pradesh
31545,-19.83792609,-44.007055,Anantapur,Andhra Pradesh
31520,-19.81569767,-43.97533058,Anantapur,Andhra Pradesh
31570,-19.81011863,-43.98472732,Anantapur,Andhra Pradesh
31530,-19.82037054,-43.98181464,Anantapur,Andhra Pradesh
31555,-19.84506186,-43.98466346,Anantapur,Andhra Pradesh
31578,-19.80791249,-44.00037971,Anantapur,Andhra Pradesh
31565,-19.83092134,-43.96358123,Anantapur,Andhra Pradesh
31573,-19.80904233,-43.99006964,Anantapur,Andhra Pradesh
31575,-19.80786199,-43.99392319,Anantapur,Andhra Pradesh
31660,-19.8026465,-43.9856823,Anantapur,Andhra Pradesh
31655,-19.79388407,-43.98970412,Anantapur,Andhra Pradesh
31630,-19.7943755,-43.95435378,Anantapur,Andhra Pradesh
31620,-19.80498756,-43.96923453,Anantapur,Andhra Pradesh
31615,-19.80389542,-43.96229802,Anantapur,Andhra Pradesh
31610,-19.81405888,-43.95821615,Anantapur,Andhra Pradesh
31680,-19.80178846,-43.9960412,Anantapur,Andhra Pradesh
31640,-19.795419,-43.9709445,Anantapur,Andhra Pradesh
31650,-19.79195656,-43.96789901,Anantapur,Andhra Pradesh
31652,-19.7891308,-43.97579793,Anantapur,Andhra Pradesh
31720,-19.82808128,-43.95874394,Anantapur,Andhra Pradesh
31741,-19.8474651,-43.94897701,Anantapur,Andhra Pradesh
31748,-19.7976891,-43.93419896,Anantapur,Andhra Pradesh
31744,-19.81150198,-43.94314335,Anantapur,Andhra Pradesh
31710,-19.8437082,-43.95899631,Anantapur,Andhra Pradesh
31742,-19.93435301,-43.91592032,Anantapur,Andhra Pradesh
31730,-19.83109801,-43.94652358,Anantapur,Andhra Pradesh
31749,-19.79501221,-43.94708225,Anantapur,Andhra Pradesh
31746,-19.8090405,-43.932006,Anantapur,Andhra Pradesh
31760,-19.8313353,-43.938839,Anantapur,Andhra Pradesh
31725,-19.83982048,-43.94487474,Anantapur,Andhra Pradesh
31765,-19.83500224,-43.93259517,Anantapur,Andhra Pradesh
31785,-19.80526952,-43.94067926,Anantapur,Andhra Pradesh
31844,-19.8368905,-43.91622824,Anantapur,Andhra Pradesh
31812,-19.85024988,-43.93165573,Anantapur,Andhra Pradesh
31872,-19.81461557,-43.89422217,Anantapur,Andhra Pradesh
31846,-19.83940669,-43.9124313,Anantapur,Andhra Pradesh
31814,-19.86128531,-43.92610114,Anantapur,Andhra Pradesh
31840,-19.83959436,-43.93112738,Anantapur,Andhra Pradesh
31810,-19.85389462,-43.92791581,Anantapur,Andhra Pradesh
31870,-19.83964707,-43.90438516,Anantapur,Andhra Pradesh
31842,-19.84016808,-43.92329932,Anantapur,Andhra Pradesh
31845,-19.93974507,-43.99269734,Anantapur,Andhra Pradesh
31820,-19.89963465,-44.0023992,Anantapur,Andhra Pradesh
31995,-19.842759,-43.89297975,Anantapur,Andhra Pradesh
31990,-19.85420194,-43.89206198,Anantapur,Andhra Pradesh
31920,-19.87807107,-43.91303661,Anantapur,Andhra Pradesh
31985,-19.85462914,-43.91047075,Anantapur,Andhra Pradesh
31910,-19.86554486,-43.92052843,Anantapur,Andhra Pradesh
31960,-19.86086295,-43.90399599,Anantapur,Andhra Pradesh
31930,-19.85054757,-43.90399966,Anantapur,Andhra Pradesh
31980,-19.85579051,-43.91751731,Anantapur,Andhra Pradesh
31970,-19.85421902,-43.88230614,Anantapur,Andhra Pradesh
31998,-19.83087052,-43.86722636,Anantapur,Andhra Pradesh
31950,-19.86247706,-43.89710792,Anantapur,Andhra Pradesh
31975,-19.84958687,-43.88560435,Anantapur,Andhra Pradesh
32041,-19.91406385,-44.07076716,Kamareddy,Andhra Pradesh
32040,-19.91676365,-44.07284081,Kamareddy,Andhra Pradesh
32044,-19.90477142,-44.09296754,Kamareddy,Andhra Pradesh
32072,-19.93102314,-44.11251939,Kamareddy,Andhra Pradesh
32071,-19.91863353,-44.1267618,Kamareddy,Andhra Pradesh
32013,-19.9310086,-44.08770705,Kamareddy,Andhra Pradesh
32070,-19.88852473,-44.08136349,Kamareddy,Andhra Pradesh
32050,-19.83178059,-44.15214545,Kamareddy,Andhra Pradesh
32073,-19.93329324,-44.12271423,Kamareddy,Andhra Pradesh
32010,-19.94039353,-44.06063257,Kamareddy,Andhra Pradesh
32015,-19.91871269,-44.09504182,Kamareddy,Andhra Pradesh
32042,-19.91978149,-44.09799672,Kamareddy,Andhra Pradesh
32025,-19.91986513,-44.10393372,Kamareddy,Andhra Pradesh
32051,-19.81097727,-44.14147527,Kamareddy,Andhra Pradesh
32043,-19.90132792,-44.08604106,Kamareddy,Andhra Pradesh
32017,-19.91702329,-44.08546176,Kamareddy,Andhra Pradesh
32016,-19.92531603,-44.10206525,Kamareddy,Andhra Pradesh
32060,-19.88838063,-44.10240259,Kamareddy,Andhra Pradesh
32020,-19.92928722,-44.09083419,Kamareddy,Andhra Pradesh
32052,-19.96417794,-44.015723,Kamareddy,Andhra Pradesh
32046,-19.87880365,-44.09082465,Kamareddy,Andhra Pradesh
32055,-19.85845931,-44.14109721,Kamareddy,Andhra Pradesh
32062,-19.86443662,-44.11163721,Kamareddy,Andhra Pradesh
32065,-19.89748717,-44.13079788,Kamareddy,Andhra Pradesh
32143,-19.90175973,-44.10606279,Kamareddy,Andhra Pradesh
32110,-19.8857571,-44.01809004,Kamareddy,Andhra Pradesh
32140,-19.89345444,-44.03400172,Kamareddy,Andhra Pradesh
32115,-19.8935044,-44.02745838,Kamareddy,Andhra Pradesh
32113,-19.87708095,-44.02034785,Kamareddy,Andhra Pradesh
32185,-19.8498827,-44.02029047,Kamareddy,Andhra Pradesh
32141,-19.92080702,-44.03610239,Kamareddy,Andhra Pradesh
32183,-19.85595612,-44.02741597,Kamareddy,Andhra Pradesh
32187,-19.83226136,-44.02163614,Kamareddy,Andhra Pradesh
32146,-19.87781228,-44.04097121,Kamareddy,Andhra Pradesh
32145,-19.87394834,-44.04783622,Kamareddy,Andhra Pradesh
32180,-19.86613223,-44.02388989,Kamareddy,Andhra Pradesh
32186,-19.84391351,-44.02164402,Kamareddy,Andhra Pradesh
32150,-19.88907387,-44.05417743,Kamareddy,Andhra Pradesh
32181,-19.86135726,-44.0259094,Kamareddy,Andhra Pradesh
32152,-19.88856817,-44.08176768,Kamareddy,Andhra Pradesh
32241,-19.97024647,-44.06128883,Kamareddy,Andhra Pradesh
32280,-19.94369086,-44.06152592,Kamareddy,Andhra Pradesh
32240,-19.97324797,-44.04300363,Kamareddy,Andhra Pradesh
32260,-19.9599156,-44.03863274,Kamareddy,Andhra Pradesh
32215,-19.96938123,-44.01729447,Kamareddy,Andhra Pradesh
32235,-19.97927045,-44.03918063,Kamareddy,Andhra Pradesh
32210,-19.95289717,-44.03072945,Kamareddy,Andhra Pradesh
32223,-19.96170552,-44.03523933,Kamareddy,Andhra Pradesh
32220,-19.97212671,-44.02528078,Kamareddy,Andhra Pradesh
32265,-19.95601572,-44.04703376,Kamareddy,Andhra Pradesh
32230,-19.97950176,-44.04060172,Kamareddy,Andhra Pradesh
32285,-19.87185789,-44.08224248,Kamareddy,Andhra Pradesh
32242,-19.97553047,-44.06328898,Kamareddy,Andhra Pradesh
32250,-19.967817,-44.048033,Kamareddy,Andhra Pradesh
32340,-19.94140425,-44.05601848,Kamareddy,Andhra Pradesh
32342,-19.91544507,-44.03319055,Kamareddy,Andhra Pradesh
32341,-19.93410513,-44.05894975,Kamareddy,Andhra Pradesh
32315,-19.94604767,-44.03358193,Kamareddy,Andhra Pradesh
32371,-19.93015446,-44.03357439,Kamareddy,Andhra Pradesh
32310,-19.94451977,-44.03388529,Kamareddy,Andhra Pradesh
32370,-19.93244597,-44.02778755,Kamareddy,Andhra Pradesh
32372,-19.92889941,-44.02610938,Kamareddy,Andhra Pradesh
32450,-20.04297354,-44.14431791,Bakloh,Himachal Pradesh
32470,-20.05406591,-44.187927,Akkarampalle,Andhra Pradesh
32415,-20.01841586,-44.09108561,Bhogadi,Karnataka
32400,-20.0249823,-44.05584099,Bhogadi,Karnataka
32420,-19.97955721,-44.06441265,Bhogadi,Karnataka
32425,-19.99881494,-44.06120361,Bhogadi,Karnataka
32432,-19.99924018,-44.09206331,Akkarampalle,Andhra Pradesh
32412,-20.03747734,-44.0698862,Bhogadi,Karnataka
32421,-20.01640789,-44.12113142,Akkarampalle,Andhra Pradesh
32424,-19.98881154,-44.05672336,Bhogadi,Karnataka
32423,-20.00030244,-44.07285318,Bhogadi,Karnataka
32430,-19.99634878,-44.07227261,Bhogadi,Karnataka
32404,-20.00610459,-44.04640855,Bhogadi,Karnataka
32405,-20.02529489,-44.03931198,Bhogadi,Karnataka
32410,-20.04260397,-44.05280403,Bhogadi,Karnataka
32431,-20.000205,-44.0803125,Bhogadi,Karnataka
32407,-20.00360412,-44.1165537,Bhogadi,Karnataka
32440,-19.98922127,-44.05801739,Bhogadi,Karnataka
32419,-19.9946117,-44.06050945,Akkarampalle,Andhra Pradesh
32422,-19.98452123,-44.08469941,Bhogadi,Karnataka
32417,-20.02075234,-44.11778225,Bhogadi,Karnataka
32553,-19.96971403,-44.17558669,Ghatlodiya,Gujarat
32605,-19.93362149,-44.18191702,Ghatlodiya,Gujarat
32661,-19.98426462,-44.15175636,Ghatlodiya,Gujarat
32677,-19.94187752,-44.11327371,Ghatlodiya,Gujarat
32676,-19.95051351,-44.14049887,Ghatlodiya,Gujarat
32672,-19.92491906,-44.1669414,Ghatlodiya,Gujarat
32656,-19.97888014,-44.18726096,Ghatlodiya,Gujarat
32600,-19.98061439,-44.20279968,Ghatlodiya,Gujarat
32655,-19.96723491,-44.1774178,Ghatlodiya,Gujarat
32641,-20.028868,-44.23063507,Ghatlodiya,Gujarat
32623,-19.91981205,-44.27652976,Ghatlodiya,Gujarat
32604,-19.95866259,-44.19878943,Ghatlodiya,Gujarat
32681,-19.94839885,-44.1163843,Ghatlodiya,Gujarat
32685,-19.94963235,-44.10076629,Ghatlodiya,Gujarat
32602,-19.94778633,-44.17928331,Ghatlodiya,Gujarat
32670,-19.94861206,-44.16252047,Ghatlodiya,Gujarat
32665,-19.9717957,-44.1411526,Ghatlodiya,Gujarat
32606,-19.94569653,-44.20447999,Ghatlodiya,Gujarat
32689,-19.94382742,-44.07807686,Ghatlodiya,Gujarat
32667,-19.96247369,-44.13869754,Ghatlodiya,Gujarat
32675,-19.93876719,-44.14012235,Ghatlodiya,Gujarat
32653,-19.92959382,-44.1797451,Ghatlodiya,Gujarat
32668,-19.98113109,-44.14232396,Ghatlodiya,Gujarat
32671,-19.9463249,-44.113221,Ghatlodiya,Gujarat
32684,-19.95183561,-44.10432771,Ghatlodiya,Gujarat
32649,-19.9823795,-44.19737598,Ghatlodiya,Gujarat
32678,-19.93135767,-44.10148914,Ghatlodiya,Gujarat
32657,-20.00590383,-44.17275625,Ghatlodiya,Gujarat
32673,-19.94029038,-44.16679,Ghatlodiya,Gujarat
32611,-19.85901892,-44.15551948,Ghatlodiya,Gujarat
32610,-19.95547939,-44.11974122,Ghatlodiya,Gujarat
32603,-19.96359936,-44.20588561,Ghatlodiya,Gujarat
32654,-19.95081943,-44.18301573,Ghatlodiya,Gujarat
32659,-19.99892844,-44.13491787,Ghatlodiya,Gujarat
32625,-19.95115064,-44.23720341,Ghatlodiya,Gujarat
32630,-19.9557606,-44.20469878,Ghatlodiya,Gujarat
32642,-20.0206452,-44.2239043,Ghatlodiya,Gujarat
32639,-20.02761398,-44.23602351,Ghatlodiya,Gujarat
32634,-20.01007864,-44.25030441,Ghatlodiya,Gujarat
32669,-19.95921352,-44.1286135,Ghatlodiya,Gujarat
32687,-19.93693059,-44.09724918,Ghatlodiya,Gujarat
32682,-19.93916206,-44.09647839,Ghatlodiya,Gujarat
32688,-19.93026525,-44.09896918,Ghatlodiya,Gujarat
32660,-19.94889072,-44.16120639,Ghatlodiya,Gujarat
32628,-19.94702512,-44.27053917,Ghatlodiya,Gujarat
32652,-19.94936971,-44.17973172,Ghatlodiya,Gujarat
32635,-20.00656756,-44.22586658,Ghatlodiya,Gujarat
32640,-19.94673372,-44.19643219,Ghatlodiya,Gujarat
32616,-19.94088559,-44.25627921,Ghatlodiya,Gujarat
32662,-19.95227073,-44.14302284,Ghatlodiya,Gujarat
32666,-19.94106008,-44.12819238,Ghatlodiya,Gujarat
32690,-19.94289438,-44.11464665,Ghatlodiya,Gujarat
32664,-19.95067364,-44.11252701,Ghatlodiya,Gujarat
32900,-20.07067041,-44.30038244,Akkarampalle,Andhra Pradesh
32920,-20.05467527,-44.26528368,Champua,Orissa
33045,-19.75471697,-43.88310218,NavagamGhed,Gujarat
33015,-19.76373565,-43.84743536,NavagamGhed,Gujarat
33010,-19.77005546,-43.85146163,NavagamGhed,Gujarat
33030,-19.78407691,-43.92964053,NavagamGhed,Gujarat
33060,-21.78800082,-43.34306788,NavagamGhed,Gujarat
33040,-19.78364224,-43.87459539,NavagamGhed,Gujarat
33035,-19.7652233,-43.86629205,NavagamGhed,Gujarat
33025,-19.76732689,-43.84340109,NavagamGhed,Gujarat
33054,-19.75198683,-43.83404384,NavagamGhed,Gujarat
33084,-20.39511586,-43.49217642,NavagamGhed,Gujarat
33080,-19.82001451,-43.83030226,NavagamGhed,Gujarat
33020,-19.75658206,-43.8350108,NavagamGhed,Gujarat
33065,-19.772343,-43.83281371,NavagamGhed,Gujarat
33016,-19.7567874,-43.85469667,NavagamGhed,Gujarat
33082,-19.82581711,-43.83174988,NavagamGhed,Gujarat
33022,-19.75471608,-43.83817369,NavagamGhed,Gujarat
33048,-20.70890445,-46.61670129,NavagamGhed,Gujarat
33140,-19.77387661,-43.92622969,NavagamGhed,Gujarat
33110,-19.78280029,-43.91784213,NavagamGhed,Gujarat
33125,-19.79104756,-43.93994055,NavagamGhed,Gujarat
33120,-19.78815329,-43.92950074,NavagamGhed,Gujarat
33145,-19.77011364,-43.92922927,NavagamGhed,Gujarat
33115,-19.79438141,-43.91316929,NavagamGhed,Gujarat
33130,-19.78237026,-43.93710356,NavagamGhed,Gujarat
33172,-19.7769825,-43.89436125,NavagamGhed,Gujarat
33105,-19.78178891,-43.92873757,NavagamGhed,Gujarat
33113,-19.82288586,-43.8321798,NavagamGhed,Gujarat
33171,-19.76341747,-43.8677642,NavagamGhed,Gujarat
33170,-19.78848599,-43.90285939,NavagamGhed,Gujarat
33147,-19.80630487,-43.89337377,NavagamGhed,Gujarat
33146,-19.80902277,-43.8945503,NavagamGhed,Gujarat
33200,-19.75528392,-43.94895032,Homnabad,Karnataka
33350,-19.69687999,-43.95746359,Jubbal,Himachal Pradesh
33400,-19.59218496,-43.90098205,Tosham,Haryana
33500,-19.62981215,-43.99233668,Umri,Uttar Pradesh
33600,-19.65229229,-44.05676793,Bharuch INA,Gujarat
33680,-19.69975629,-44.04531732,Akkarampalle,Andhra Pradesh
33820,-19.77142488,-44.12858666,Akkarampalle,Andhra Pradesh
33823,-19.76568549,-44.14088523,Vastral,Gujarat
33860,-19.77139716,-44.06948103,Vastral,Gujarat
33855,-19.75650587,-44.07255926,Vastral,Gujarat
33822,-19.8115575,-44.06709621,Akkarampalle,Andhra Pradesh
33805,-19.773021,-44.0809055,Vastral,Gujarat
33880,-19.77370286,-44.08505558,Vastral,Gujarat
33882,-19.74872063,-44.15538558,Vastral,Gujarat
33825,-19.78136498,-44.06736697,Vastral,Gujarat
33858,-19.75765134,-44.08400468,Vastral,Gujarat
33840,-19.74430078,-44.09272981,Vastral,Gujarat
33821,-19.75864693,-44.16255573,Vastral,Gujarat
33808,-19.77653023,-44.10161229,Vastral,Gujarat
33809,-19.78365644,-44.10962162,Vastral,Gujarat
33830,-19.75217604,-44.13571181,Vastral,Gujarat
33861,-19.77671372,-44.0718511,Akkarampalle,Andhra Pradesh
33836,-19.800873,-44.10388191,Vastral,Gujarat
33863,-19.78226702,-44.06846195,Vastral,Gujarat
33833,-19.74434005,-44.13573411,Vastral,Gujarat
33826,-19.7525173,-44.15634786,Akkarampalle,Andhra Pradesh
33841,-19.73457927,-44.07238268,Vastral,Gujarat
33920,-19.78437243,-44.02221655,Vastral,Gujarat
33933,-19.78768386,-44.01087723,Vastral,Gujarat
33930,-19.757172,-44.1611315,Vastral,Gujarat
33925,-19.77622318,-43.99194908,Vastral,Gujarat
33980,-19.66216164,-43.69174986,Kaveripattinam,Tamil Nadu
33900,-19.76109357,-44.08167997,Vastral,Gujarat
33913,-19.77902942,-44.02292548,Vastral,Gujarat
33902,-19.79686028,-44.00988929,Vastral,Gujarat
33915,-19.773955,-44.01352606,Vastral,Gujarat
33937,-19.75965397,-44.14509269,Vastral,Gujarat
33938,-19.83617925,-44.03855328,Vastral,Gujarat
33927,-19.82372463,-44.01109103,Akkarampalle,Andhra Pradesh
33903,-19.79671409,-44.02797711,Vastral,Gujarat
33943,-19.80577616,-44.01732103,Vastral,Gujarat
33940,-19.80590227,-44.01521097,Vastral,Gujarat
33935,-19.80943568,-44.01201342,Vastral,Gujarat
33944,-19.81011009,-44.02849688,Vastral,Gujarat
33939,-19.82740665,-44.03514544,Vastral,Gujarat
33910,-19.80589747,-44.10379626,Vastral,Gujarat
33936,-19.76655607,-44.00162722,Vastral,Gujarat
33914,-19.80068049,-44.10253814,Vastral,Gujarat
33921,-19.78393888,-44.08101232,Vastral,Gujarat
33934,-19.78252419,-43.98288617,Vastral,Gujarat
34000,-19.9916653,-43.92964787,Baloda,Chhattisgarh
34007,-20.06395202,-43.98103705,Baloda,Chhattisgarh
34018,-20.10453352,-43.93059767,Baloda,Chhattisgarh
34006,-19.98491623,-43.94683283,Baloda,Chhattisgarh
34003,-19.98711131,-43.86441513,Baloda,Chhattisgarh
34002,-19.99729472,-43.84902217,Baloda,Chhattisgarh
34004,-19.99460256,-43.88839427,Baloda,Chhattisgarh
34012,-20.02439197,-43.82237655,Baloda,Chhattisgarh
34009,-20.065199,-43.93687258,Baloda,Chhattisgarh
34001,-19.98930621,-43.8507786,Baloda,Chhattisgarh
34011,-20.11881569,-43.96581793,Baloda,Chhattisgarh
34015,-20.10432024,-43.93062969,Baloda,Chhattisgarh
34008,-20.008017,-43.9291909,Baloda,Chhattisgarh
34010,-20.10121696,-43.93810155,Baloda,Chhattisgarh
34300,-20.08063438,-43.79069303,Weir,Rajasthan
34400,-19.96319487,-43.81129631,Antari,Madhya Pradesh
34525,-19.90214114,-43.81526376,Kari,Madhya Pradesh
34585,-19.88649712,-43.85203058,Akkarampalle,Andhra Pradesh
34535,-19.91209266,-43.82443293,Kari,Madhya Pradesh
34515,-19.88766206,-43.79814377,Kari,Madhya Pradesh
34505,-19.88621316,-43.809948,Kari,Madhya Pradesh
34580,-19.88700818,-43.84907364,Kari,Madhya Pradesh
34575,-19.88094805,-43.84181519,Kari,Madhya Pradesh
34590,-19.88008028,-43.86089765,Kari,Madhya Pradesh
34545,-19.89185959,-43.83160208,Kari,Madhya Pradesh
34555,-19.88828763,-43.82850718,Kari,Madhya Pradesh
34565,-19.87992185,-43.82944682,Kari,Madhya Pradesh
34576,-19.85814674,-43.86106748,Kari,Madhya Pradesh
34650,-19.86853647,-43.89453494,Kari,Madhya Pradesh
34600,-19.86283387,-43.85726076,Kari,Madhya Pradesh
34700,-19.87916565,-43.89606844,Kari,Madhya Pradesh
34710,-19.87728759,-43.90111534,Kari,Madhya Pradesh
34730,-19.83359517,-43.84328906,Kari,Madhya Pradesh
34740,-19.72893,-43.759855,Puliyankudi,Tamil Nadu
34720,-19.84189776,-43.86458083,Kari,Madhya Pradesh
34735,-19.83309425,-43.862105,Akkarampalle,Andhra Pradesh
34725,-19.8349003,-43.85599,Kari,Madhya Pradesh
34800,-19.88352041,-43.66933297,Palanpur,Gujarat
34950,-19.7576684,-43.63491579,Akkarampalle,Andhra Pradesh
34990,-19.72126532,-43.58097182,Akkarampalle,Andhra Pradesh
34940,-19.96027703,-43.69425248,Modakurichi,Tamil Nadu
35051,-18.87351936,-41.96920602,Paddhari,Gujarat
35010,-18.85822999,-41.95041011,Paddhari,Gujarat
