product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
a5bb3dccb1334216320e482f44fd428b,Sports_Leisure,36,827,1,1150,16,16,16
3591b4602bb8316dd178c98a97c29454,Housewares,28,308,2,1650,35,30,15
048c45eaa9b885243959f59ddf2b21f4,Furniture_Decor,20,1703,2,600,30,15,15
a05b734b423527efdc1917e441f19234,Pet_Shop,51,752,2,1750,41,26,22
d8d04b94572126180be57d08fddb186a,Office_Furniture,62,1171,2,9200,52,50,16
3517fcc20a0c09017c875560c2d150f7,Christmas_Supplies,37,212,1,500,16,10,11
14dffa241a078aeaebaef48a49e807ca,Baby,43,746,4,250,16,7,11
d7a3cfa08519494aa1ad181e803617ec,Toys,37,512,1,400,20,11,16
3498d7bf6679faec5a2e7d2b2e45443a,Baby,36,254,1,350,23,3,23
8af8282e0fc19e99f70830c67f51b415,Housewares,43,786,2,1150,30,19,29
f05cd18872164e75d946139c27cc9844,Bed_Bath_Table,50,956,2,675,33,7,30
76e855b70f3c3b10b9cb7ac8f19c2ed0,Sports_Leisure,45,893,2,1200,30,30,30
a671b5c0b737258c5a3262826e3dd9c5,Pet_Shop,63,1451,3,925,40,20,40
6ca54e191592a843087a042b0665d7ef,Furniture_Decor,52,250,1,2200,55,5,100
f21799537eed0668347f55d5c1dfda03,Auto,58,695,6,5000,47,19,23
c7843df62cbb199241a00e90a988aac2,Bed_Bath_Table,54,123,2,250,70,8,45
468d6fdab42957c139bf99947659098e,Housewares,60,606,1,7850,55,21,60
416c4340800aa9bce887e000e96390a9,Housewares,50,751,1,6050,30,30,40
2eb72d11643aaae8f92fafc9296674c8,Sports_Leisure,53,484,1,200,21,21,21
7ae1a5d0600076501c7ff50c63938b48,Costruction_Tools_Tools,56,1973,6,1900,26,32,13
ff7c7524d5f9a8386ab27088ec03c1fb,Bed_Bath_Table,44,510,2,1000,40,10,30
0ae7a3cd926fa82531a24891c2647b0b,Sports_Leisure,50,1234,1,15850,105,65,25
45bb3dc2bad11474b99f167b3e95fd02,Watches_Gifts,41,517,1,300,19,10,15
02044dc95cf33aaf55e03bde1b042539,Computers_Accessories,52,123,2,150,31,8,11
0bc9537c77fb84d081077c24714c8506,Computers_Accessories,41,702,3,400,16,16,13
048bb098a0e194ddc3d0287b954bc9d8,Stationery,36,73,1,950,20,5,51
b38b25d838ae0b8385e8cc68b9017644,Health_Beauty,59,1153,4,200,18,3,20
fda95fe26bc353f8a0cc05c8d109d453,Telephony,56,509,3,125,19,4,11
9e24c718d40f018498c6b5db74bf9dc9,Computers_Accessories,59,2382,3,50,16,8,16
ff7824d83aca56224fa3e3b524748ec5,Sports_Leisure,27,383,3,600,28,25,25
3258acb04d37e2f91f76c9250f3b80a0,Health_Beauty,60,919,1,200,22,3,15
af9e48cebe89ff658db6f0daee3d8057,Telephony,42,1440,2,150,18,6,11
8dbda6c822af5f5d051491f845a96276,Housewares,40,163,2,2200,18,31,19
9d0bb30eed80184666c8acad23921283,Books_General_Interest,26,2857,1,500,20,22,15
935f558c04547a5f298f32c65d665c23,Bed_Bath_Table,58,444,2,1350,50,16,16
eb58ba0cc905a32c0d7235fc459b0b39,Auto,59,703,6,5650,47,19,23
e3d17cced20767fb24db3fb6a6a67b2d,Furniture_Decor,54,468,5,800,22,9,16
28153a494455c0488b2afa71fa6ea98e,Auto,56,1068,4,900,28,3,12
773d43a287d64831b05013a73a33f229,Health_Beauty,55,451,1,30000,55,75,61
ea3be87c5c6c69043c9eb7836199c200,Bed_Bath_Table,59,367,2,600,60,9,50
b72e2daf4a916d46eb0076071027d05b,#N/A,,,,150,16,2,11
7c4625a299889fb920765a0cac740045,Sports_Leisure,52,753,1,1350,35,25,25
1ef8a6296ad9dd22ff1a386b57709314,Health_Beauty,36,280,1,1362,21,21,21
3a63f38267d980e6107579e72c2f1c51,Pet_Shop,56,322,2,850,16,16,16
0e7216b12328bd161cda08ff05c857a4,Books_General_Interest,53,1876,5,1000,18,25,11
9f26fe364fa748644f0953c2172522fb,Toys,40,478,1,200,18,11,14
c7c4e24200f7071aecf4a052fadb9473,Housewares,42,927,1,1100,21,34,34
b393557cfddb0818ae60d6aba7a82822,Stationery,59,543,6,500,21,7,13
9e4520c295c53cf0655289aeabb6d701,Costruction_Tools_Tools,59,416,1,550,26,14,14
7b891eb61a8d750ec200483059eecfe8,Furniture_Decor,63,516,2,600,80,10,60
abbc95531363652998acab718776a759,Perfumery,20,609,1,200,17,6,12
0a079e8cdc5ac7cd10e60923a7889546,Housewares,32,224,1,500,25,15,20
e4782ca6e59722999a1b22f350c28ddb,Sports_Leisure,30,815,1,1092,27,27,23
6ee79a827c36202118501870afb17875,Furniture_Decor,60,1683,1,600,62,12,12
e1da02256dce4dee2207c36853547c7b,#N/A,,,,7100,27,28,35
cdea4f41e1d54465e44bbe45a31fc69b,Musical_Instruments,53,413,1,50,16,2,12
ced87016b816472a7e668e311d127ae0,Bed_Bath_Table,58,1242,1,1800,28,10,24
87ceed33e1f7fe39fa06b69c9fdf9e53,Computers_Accessories,43,608,2,50,23,12,19
b0b7beef8fa67d157bf514f3ee1ad5d3,Health_Beauty,58,710,1,217,17,9,14
7a5d0e89d069c89b2112e9da539343c2,Housewares,60,1018,2,2250,22,22,22
42a5c4d918ca01a2dcb5baf385d64200,Bed_Bath_Table,49,729,1,6600,20,30,30
4ea626d476d64c8230844ea3ae17c3b9,Bed_Bath_Table,55,2523,4,2555,55,17,48
bc7fdbdc97ad60aa677ad4cdd630f6ad,Auto,50,1464,3,875,21,19,18
495f9290868e1bde785d3c372608ad54,Housewares,45,1455,3,5250,62,5,32
6097eebec473cdb11826ddc1b331058e,Auto,59,865,4,900,35,10,35
ad0bce7600c071e450d162970917de7d,Bed_Bath_Table,53,444,2,750,50,16,16
84259efff65083245b85e488d3a30d4c,Home_Appliances,24,96,1,1400,35,35,40
7bf085cb634a5038e227ea40490c3beb,Cool_Stuff,56,694,7,8200,58,17,48
0e6e9a3510d7c927145921c00077a726,Health_Beauty,27,259,4,200,16,2,11
e4ac25e3b504e9dea6a4a06b82256951,Housewares,54,1273,1,1575,39,32,44
7167a194119e3d3b0da13963e0417c8e,Sports_Leisure,56,3280,1,3400,23,22,21
bf271f3f6ac5e62b4235e39ef187e80e,Housewares,33,186,4,450,35,20,20
5e24c1972fa0093e3ea96de1107ac733,Watches_Gifts,59,705,1,400,20,13,13
17f95aad17a906d34d051b58f2488943,Housewares,60,1168,1,350,22,20,27
e9728f36e661801abf1730782e00a0f3,Housewares,24,209,3,350,32,5,22
57a1b8771e227c7730164db309106c98,Fixed_Telephony,59,737,1,688,30,18,21
2cd21984c5d25eacc22b5b6d9e6396e3,Watches_Gifts,47,481,1,283,17,10,12
50147c350ddbaff0646aeac455c7473e,Bed_Bath_Table,58,2331,6,4200,56,37,49
79ea753b9ec382b3bf6b03d449ac9b3b,Auto,63,1864,6,4600,105,16,18
1abacc695f40d21534ff1c657daed7c4,Auto,60,493,2,850,35,10,35
f1800c2171d139e7a2a8ea2fed324eaf,Telephony,60,423,1,117,18,4,11
cf31f1d61bc63d8a11875302f38263bc,Furniture_Decor,37,1148,1,7200,52,52,17
e2613182a3d5b61459d52f24823134fb,#N/A,,,,1900,20,6,11
0e92dcf7b03df1de4e9349af065f8e63,Furniture_Decor,47,372,1,400,37,15,27
4e58e4bd671d463cef30fa0bab322f9a,Computers_Accessories,60,971,1,105,16,11,11
2bc88b31190908684ebece09e5358592,Cool_Stuff,40,2066,1,1650,33,44,19
f5ea2987f3303da7ac961ca96223909b,Fixed_Telephony,63,608,5,150,17,4,12
44dcb08478450d530b70de0c5c7c5f4a,#N/A,,,,1450,40,20,20
74d392f9be63b94cd5e4917571242898,Toys,46,109,2,550,23,39,30
acff82f566da3a3d6e33d770bfbe9ce2,Bed_Bath_Table,50,118,1,1300,45,25,35
d0ebd9098ec2b2b0c93cc1dfdb4865cf,Home_Construction,56,655,1,5300,30,35,30
7c1b31947e5d43e0a96efe80554c809d,Home_Confort,59,305,2,1400,45,15,35
b044508a133779eb79ef64f5d5a2eac7,Baby,56,912,1,1167,27,19,21
5da61f03fa61bb3e2d965b98aa102ad7,Watches_Gifts,59,437,3,250,16,2,20
03706dca83513062fe74967a71b5fc78,#N/A,,,,400,25,8,11
9d240cb98df035e3ef147117b92aa0e7,Auto,57,150,1,100,16,15,16
331b7c485fafc244f0b033bba8ac5578,Home_Appliances,59,567,1,12050,35,46,35
7c6bd3a931081382d987f4b7cdd4d472,Auto,48,189,1,50,16,5,11
b803bade7b2c0dcdcf77208103ab29f1,Baby,54,1189,3,2300,42,25,15
674eb10c95caa2b4df48609bf38cab7d,Toys,31,791,3,950,36,11,25
48e169d7e70bdfd06b008415e0f072e3,Construction_Tools_Construction,59,1112,1,250,25,15,23
212b9c1a73834eeae7694906e168edc6,#N/A,,,,450,26,7,12
41bbc4286da4cd2380514863440e9a9d,Garden_Tools,63,477,1,9400,64,16,52
fe0caf78250528cec991a2462326f574,Housewares,58,797,1,1900,26,26,25
41840148302aa7f0c86e7c3f875c6f08,Sports_Leisure,53,661,1,713,29,12,21
20ae7c024ede613f47e0d2f23f461493,Fixed_Telephony,25,455,1,330,17,11,9
21f8d380f12105e9b35b919553d70380,Stationery,27,329,1,400,25,14,20
705895ae466f145b942a941a8474c3f6,Auto,53,744,1,2450,23,5,25
c1b973e587fd6f4e5aa1fa2c01fc6e59,Telephony,60,600,3,650,23,18,18
2eba7c676996a5bcb75367c497b42a17,Baby,47,513,1,8050,62,35,52
ae410a493a61c3073fae7d006ba0cc8d,Health_Beauty,49,1023,2,1700,30,3,30
15b5d9fcf84c060e00b0883def7d10e6,Auto,58,237,1,50,16,10,16
285c450e91b164b1586e1441413fbba5,Auto,27,59,3,200,16,12,16
736dbfee5f7255179bdc8327bf1e38e0,Fashion_Bags_Accessories,60,1180,15,5300,18,17,15
86743ff92eee3d16b7df59cddd583b8c,Health_Beauty,60,527,1,540,19,15,14
42af75da4dff5f8f6be029c5bdd5f08f,Luggage_Accessories,52,391,3,17450,29,57,40
a787d9cee40e9de33b13d740c32359e8,Bed_Bath_Table,59,297,1,2500,35,10,35
a285f1c6ce025a045e87b7cf90df1a1a,Housewares,44,922,1,800,25,22,22
00efb9a8ce0cf3b2f37892ab003edc10,Sports_Leisure,49,753,4,2217,49,35,47
e71589252b1fc69c5a7931ee5028ecf6,Toys,42,795,1,200,17,12,12
9c0d8d05fcd611d2273338e7fe0d8085,Stationery,57,306,4,300,20,25,11
9dc742d39f778e41ce3a88753f280d40,Baby,57,339,2,13500,55,30,55
64473a39b66923a81252bb7150b63663,Housewares,45,747,3,525,67,15,14
ad6cb6097e3d27661b789a84ec7cc9aa,Fashion_Shoes,54,451,5,1700,36,37,16
5dd65915a87e9031993b18e481a3cbe5,Sports_Leisure,44,2080,2,100,25,6,25
35bb9bb34081e700884cfbc67daceb12,Furniture_Decor,60,420,1,8000,52,18,33
9f1330d9d3ea820ad8e4d0d58b7f08cd,Small_Appliances,45,219,2,50,16,8,11
12e3d9b67368b8d1563127a8b3407f79,Auto,54,680,1,13700,35,20,20
a1f1aaa22f634ff796e9acad925c346d,Garden_Tools,50,1006,1,6025,45,50,40
b95366fcf5a371ace4acfe7d720b07d9,Home_Appliances,56,124,2,100,18,8,13
7764215b7e09bfc5d5d1c8fe89eef727,Sports_Leisure,46,380,3,500,20,20,20
19f2a215792dd5e7cfdffacd9f3d2361,Fashion_Bags_Accessories,34,358,1,50,17,3,12
268feec11ba1349f37164ab1b833aae8,Computers_Accessories,29,1322,2,100,20,7,17
dbdbf17a51049bf883b4d622a357b75b,Auto,58,97,1,250,20,8,18
15d9c7e1411ece24a0053b1e876e4d4c,Telephony,56,856,1,289,17,9,18
a1412569d6d8b10733d218dac1ab86ec,Furniture_Decor,54,1871,5,800,34,8,44
cc711d05cc2a7eaabf0629dbda239e5b,Books_General_Interest,49,983,1,300,17,22,11
bfdd5b3ebd8caed3cbd037fd900ac21c,Furniture_Decor,62,669,9,1200,40,15,28
ec4e57291d338e3c8aa867c384d1be68,Christmas_Supplies,32,247,1,450,16,20,11
5f2bbb2425de4f4853839fd12fc87d6e,Sports_Leisure,55,1666,3,725,51,11,34
233b276631735c2cd04a89d01bdd8a58,Auto,55,133,1,1475,28,18,15
d69e906470f99256b16bee14a0268fd1,Musical_Instruments,55,996,3,150,17,17,14
ebf24ee072330cc6f6ff44a74185d716,Bed_Bath_Table,56,555,2,483,44,6,33
cc1180a16524617866588df758c49ec7,Computers_Accessories,54,1307,3,200,18,16,13
27af179c53bb244ebe3a62f66549beb3,Sports_Leisure,52,334,3,3900,80,21,17
5d978726f875efd5fc81fcd39174d18c,Sports_Leisure,58,576,1,2450,38,24,22
f293394c72c9b5fafd7023301fc21fc2,Furniture_Decor,41,754,3,1800,32,6,28
964011954f788aa4bd0dcf7b04056d81,Telephony,33,303,1,50,19,3,11
262855d4dd5b0d39f786a3c86c285c6a,Drinks,28,808,1,1700,25,25,25
9eca2336e05ce3b44072af92fe661a3a,Luggage_Accessories,56,1911,2,700,28,9,14
a29c32ba19cb3a3a0a8184fd9f8cb6b7,Stationery,52,290,3,200,16,10,11
80d702d8e2231e25bee9d145c2c86b6f,Perfumery,51,544,1,450,20,20,20
c3d5a66bdd6bd3a9c7b3b53a46adc4d7,Telephony,54,2201,2,175,18,5,12
edf3fcc4ffbf81855bbf404a5274ceee,Industry_Commerce_And_Business,59,1058,1,850,30,20,30
7a33dd7b3c419e24dc196f7381b49f32,Fashion_Bags_Accessories,36,1356,4,150,16,6,11
b5f0fcccccb9b8be8914e92fd322804f,Home_Appliances_2,47,388,1,15950,75,18,65
ce750e0c764699fb4564a06b4b8c295b,Watches_Gifts,44,525,3,500,23,15,19
3ef8d885129ad51b20838faba23825a3,Books_General_Interest,45,510,1,550,25,5,18
d82a90d0f172a50138e2a54daa510e8b,Furniture_Decor,58,2070,1,3000,69,11,11
8af4a717d0442a5fbe332dc587583296,Kitchen_Dining_Laundry_Garden_Furniture,17,540,1,17500,97,24,45
c8de91ccb69dc89ba37b9dde15843aa9,Auto,39,687,1,11450,60,60,19
5d0b0b39cb1a1afc63583475015c43ee,Housewares,42,680,1,2000,23,13,23
bb4dc25bd765b4b6beb85469e9b4bc55,Health_Beauty,56,1611,1,970,17,18,15
29b5add9129fe45fb3854c50cbd2765c,Auto,60,589,3,230,17,13,15
16cc7a098d176187b6d8e9519fa81585,Computers_Accessories,56,599,2,350,16,22,17
4f4c375e79a2f5b62000807e99d85407,Baby,57,324,1,5700,65,35,55
b47865eeb745bcbfca95513b46bd977d,Office_Furniture,56,1112,1,8633,42,64,43
540362999eae1bdce87657c3cc633805,Garden_Tools,23,605,2,700,30,23,20
855b12ca88fe958e9076503d8c716c4e,Luggage_Accessories,44,224,1,800,41,10,30
6f93544fde1ccc299aa371217cb2afa4,Fashion_Underwear_Beach,52,579,1,550,42,4,14
0437850bd55b9b2b9cf104b59a611666,Stationery,59,244,7,350,18,2,20
b6c1e56a27659fd3ff8d352d7a24457e,Health_Beauty,48,97,2,300,16,16,16
8d991c2f0c5075b7a88c07d1453ac80f,Housewares,54,577,6,250,16,12,12
d46fd2913d3e97327005905cb5eda90b,Watches_Gifts,42,728,2,400,16,2,16
35c7e6723b080a78be6fc25d81eff5ea,Bed_Bath_Table,54,216,1,1350,45,15,35
bfe971134cd80983396db76ee3c9d79d,Sports_Leisure,42,1249,1,4600,20,26,20
ea588d45372c3d1b99f7761e35c2952f,Health_Beauty,26,864,1,2550,31,16,21
4e11734666acc305a4649de43f0bd181,Computers,56,3542,1,12650,52,26,52
e449c89deefdb41bb888e3cc5f59ef46,Housewares,48,374,1,600,20,23,18
c878f779306161bdbc043977329a9082,Computers_Accessories,44,263,1,100,16,3,14
8366b2d52a690d2d4665824069db5d9e,Stationery,50,219,10,450,30,42,20
7320ebe51211feb87fcabba5e645353a,Housewares,57,182,1,400,23,22,15
e98a500a671ec3eea9a498507b0154fa,Fashion_Bags_Accessories,36,336,5,150,16,5,20
e003753295c13f3c5e1cff06d3728fd4,Toys,46,289,2,250,34,4,32
083ffd30820b592e294de7ed668ff975,Computers_Accessories,49,944,3,300,23,8,19
332842d24e84234cd91299a225de76ab,Watches_Gifts,58,1209,1,1750,50,6,19
7d773ad4450782f8ee7f88a7ff94f03d,Health_Beauty,58,809,2,350,22,12,17
a6883f92891e256b926bf8b9c40fbe9f,Pet_Shop,32,633,1,129,18,11,14
f893b82f0fc3ba3686ca2d65eaed5a00,Housewares,48,984,1,500,25,15,20
1f305b83cff66e6473d13aa6c64e5a20,Sports_Leisure,48,554,1,2400,90,16,26
e91f88846bc20e4ae032b9bacecaa625,Housewares,19,388,3,425,23,23,23
21dda9c8f188955446cf905038acd22a,Garden_Tools,56,452,1,5850,59,23,29
576b0f2b5001819adda7c2512b9f69b9,Office_Furniture,51,404,1,8400,53,53,15
7174375d5bea2b7612929eae33df48d1,Health_Beauty,42,784,1,500,16,12,12
6ef77c360c5206f18e444f0d170a3a01,Health_Beauty,59,1011,2,583,32,17,15
6d12af216c3a452ad40ca5ccb6f15929,Bed_Bath_Table,60,124,3,1000,22,13,17
cc1829caca1897ee76144ef20a32330f,Sports_Leisure,34,1297,8,7900,100,20,30
1d723e2d139a9fd6feb67aff90081bbd,Health_Beauty,46,803,1,150,22,3,15
235458528f907463ec55ebb1e16b69f0,Stationery,38,224,1,1200,16,49,32
a625d8205ad01304707512ca72762a6c,Watches_Gifts,41,629,1,725,19,10,15
8a12254c44b230303e05d8e1cb4be350,Furniture_Decor,38,672,3,2850,104,9,20
4c7288d0bf8ea00b7e9de295598d13a5,Health_Beauty,48,648,4,2950,18,26,28
805cb130b4477536c829664a9858aba2,Stationery,41,699,1,300,27,5,17
0530063c4be8e898dd6dac7d6bceff24,Office_Furniture,40,1192,1,11800,53,54,18
591f4f7c62c8baf1117e1cedbbe77f0e,Construction_Tools_Construction,59,1007,2,400,31,5,16
3c8a9bd8e4b9ba22a468ffc658c71786,Toys,46,228,1,600,45,15,35
113f80f12c8892f0c59206f70b862b40,Bed_Bath_Table,52,170,1,250,16,10,16
784e39ab037dd49f0ba988ce328336a6,Sports_Leisure,51,705,2,400,16,14,12
c40115486002b7890dc20f64f849accf,Health_Beauty,37,1300,1,1417,17,25,17
90e7f883fbd53dbb43ea8c32eb63ebe9,Construction_Tools_Construction,60,3119,3,4250,16,13,12
bdae940812284709dd5e300831735f64,Food_Drink,13,414,1,4200,30,25,25
191f3eac7d624242f8eec11e472b877a,Furniture_Decor,38,504,1,5900,47,37,38
c747d118db61a1c79977309b0ca33ddc,Toys,46,961,1,480,19,10,12
a547aeb39f6f0fef5699c4417e90b0d6,Housewares,53,303,2,3700,30,40,40
0602bc6086443c4e9b9e5ba88119ce08,Perfumery,32,219,1,133,21,12,19
33716d3b89a37449be72f5e5180caa00,Pet_Shop,19,1082,1,250,20,16,16
e59b26893f9b5f06776e1df1b334faa3,Watches_Gifts,41,375,1,463,19,14,14
67031f1b5ba68a9997efb630e43ada88,Sports_Leisure,35,907,1,288,19,15,16
e9e8ec421793c31261cde20786e9ff16,Luggage_Accessories,27,512,6,5000,50,45,25
f3b82a9bd4330abce1d6fc15a966e6d7,Health_Beauty,52,1070,1,675,26,20,23
5cd07c84a1c25575ac2fc3fa73f1d952,Toys,63,2873,8,1200,39,22,14
a00cd7752fb98e0a8382def60ecc0b17,Telephony,51,597,2,200,18,4,16
879b84c7cf2433c4fa8f416a780109a8,Toys,47,909,3,200,20,25,25
6962734c72522e70e852a2a77d21a730,#N/A,,,,10050,62,6,62
290fe6a59ac3768d3e263654cf43a3ef,Home_Construction,54,1648,2,1024,26,22,21
4610f9bc86835033aab4160bcb1c3d27,Furniture_Decor,34,252,1,400,16,34,34
afb52012e0c69e1b6af6c48d2a62f760,Health_Beauty,60,851,1,2000,30,12,16
286095c794e49a9fe92fd5082c1360b1,Housewares,58,211,7,400,16,12,12
2a0bfe6be429db305a3573662ae96f2d,Health_Beauty,50,212,1,300,16,7,14
a9410f6e58948e056b9eae0653aa0c75,Sports_Leisure,35,964,1,253,16,11,13
68f2b86d618f20c45d7a0db6db2cc664,Health_Beauty,37,382,1,767,25,13,16
15d43d4703185739abdf015897e34974,Telephony,31,330,1,275,18,3,12
e527af42fb2b8d253e47fdb6e7af7db9,Sports_Leisure,54,1281,1,640,18,20,16
3b94e26edc496743bbce82c42f0a9903,Furniture_Decor,53,1013,4,400,50,3,25
53466539c80d0960583e3d74d250ae38,Pet_Shop,35,396,1,250,23,13,21
1de0af19bfefbea493eb82ef59bb2433,Housewares,12,417,1,18800,65,35,38
920840f7899b13c467d223950c89e9e9,Baby,26,655,1,250,23,14,28
348ddc765722b7885d765f63eed52eed,Sports_Leisure,56,2981,1,2600,40,24,35
677d8ace413e0060fa8686cde56eaf10,Watches_Gifts,54,619,1,303,19,11,16
eafe7084b1d20c58faacfe86983c73ad,Sports_Leisure,58,1039,1,18000,97,14,28
15de022edf1005363381e66bed514528,Furniture_Decor,52,361,2,100,16,3,23
f713c90e84b1bf2e157637d63fe09a68,Cool_Stuff,48,495,2,200,16,11,11
e66c00a9093ec6803dc123140914b5e5,Cool_Stuff,23,178,5,700,25,25,25
501c6da13fd2e5d497c42b29eeddc95d,Furniture_Decor,51,486,2,200,20,85,30
9c60e93e03989cf6e4a7da214723920d,Toys,46,510,5,3675,37,30,18
4dba4de4cd67ba2191c34468ac2ca841,Pet_Shop,64,600,6,13250,55,36,40
457cd0a99cfa977993e4eb6d98d95abb,Telephony,59,777,6,350,17,4,12
a1a3ba5db44e0714148c89186c04c01d,Bed_Bath_Table,48,115,1,1400,45,25,35
fb8848eaa1d50492a9c1e8424a86b316,Stationery,37,899,2,600,27,7,22
aced2206d8778eefdbef4de3c38ae916,Cool_Stuff,53,289,1,1550,30,30,16
f27782bee7a6ae6435305c7b46e5f44b,Food_Drink,50,1984,1,550,20,20,20
9712e67c33f564648b46afc6505db72a,Bed_Bath_Table,56,131,2,900,50,5,50
d373a9b9079c251371e94cacf40c1fe7,Furniture_Bedroom,42,507,4,10850,60,10,40
7a616bfbac44458edd9a29e9278014c3,Watches_Gifts,35,211,1,400,18,12,12
f03db1ea02e265f0f1a5ae2a5e0984a7,Bed_Bath_Table,48,729,1,1200,20,30,30
6f66ef344e1db8560c3d036ee214f355,Housewares,27,374,4,2100,50,4,35
d02b36afa0f4b273bb31f9e54c693531,Auto,58,855,6,2100,30,25,30
b0645512783cc56c9510f08e90a40ede,#N/A,,,,300,20,5,25
1aa290cdf7d94d625562f35575218444,Health_Beauty,56,787,1,1650,23,17,16
2ad27953852ba0daa0de1213686b7cec,Costruction_Tools_Tools,42,208,1,400,17,2,11
b7d8ee5cdbf5e7844a13e8e93ba81195,Small_Appliances,49,74,1,700,16,35,25
0bc4d2de176747bbc8b5e680bfdb66b6,Sports_Leisure,55,1007,2,4750,20,20,20
5a6e53c3b4e8684b13388d6aa4afdf12,Housewares,45,176,2,200,19,9,12
8af72bbf3875865c7fc23509cf49682e,Toys,40,324,2,650,33,22,19
2d3a6bdc41b55fc4a14a6e70621940d7,Furniture_Decor,49,284,2,6200,35,35,35
d966b3fb4175fb014b8c120ac820a41d,Bed_Bath_Table,57,125,2,1200,50,8,50
bc68b4f9aacf4761a51fe96ac9cb6d62,Telephony,20,296,3,200,19,3,11
08732e5164f3bd37bb941e5ae9710e6e,Perfumery,36,631,1,570,19,15,17
56bf569283c7e75dbd7bd5ebaf6339e4,Bed_Bath_Table,59,184,2,600,70,10,50
271a7b6b19c824b39c44b59aef7c4135,Auto,58,1102,2,1800,34,40,19
bb4897b0f38441dd61ee8d77a392fbb6,Auto,57,986,2,250,26,10,35
5ab02ca028398131a5ae91401eb49788,Sports_Leisure,33,1322,2,700,26,16,21
4309ccdfa6ebf5b4d35871c2b4d26fab,Watches_Gifts,55,285,3,300,16,8,11
560d9dfbf91783d36e00581a288fc86b,Sports_Leisure,48,727,2,1350,40,20,30
cd59f488cef311feb633141ad1e8563d,Food,40,911,1,450,16,14,14
ff6caf9340512b8bf6d2a2a6df032cfa,#N/A,,,,200,16,5,12
f497ba62f1d6b4f6a3a3266fa8623ad3,Health_Beauty,45,1276,1,83,13,8,12
a69c0be573a2ba8f96b7650dbc0bbf87,Computers_Accessories,57,246,1,250,50,5,20
4e713bc697d239a8d8e01cb5209cd89b,Housewares,54,224,1,2500,40,25,30
00d2fa6f2a87633084c8e0400d41a65a,Bed_Bath_Table,41,312,1,18550,54,35,45
7fcf94eac206f052689149415c84663e,Housewares,45,486,1,350,20,9,17
53796f826946f6d820d4cf700e2047ef,Auto,36,725,1,1900,17,27,17
9b4b2b6707ec9a606fff27daa71047b0,Telephony,59,477,6,300,17,8,14
0ef37d421045fdf87dba29f9bbfda772,Computers_Accessories,60,261,1,1823,37,22,19
755bf675d1b9d60401eed72669e2513e,Toys,20,421,1,600,23,25,11
a8075987f7074b1a91395a74e4eb9215,Home_Appliances_2,45,1011,6,8000,65,23,35
1729e3ddaf29904f44575844e62cbdce,Sports_Leisure,55,292,2,1750,60,15,15
076e4ce53c8914382e7ff3732511b17e,Health_Beauty,22,363,2,633,26,9,22
a208b8f91710996b4d3de5d3ee103efb,Health_Beauty,32,899,1,650,45,16,16
53713c210da42f7fd172e7853020ddf6,Bed_Bath_Table,35,132,1,800,40,4,30
1533438056d9a9bcb1295afd304e36df,Furniture_Decor,52,485,2,500,35,8,35
363218ba55c610b750224f90bdd34be1,Bed_Bath_Table,46,279,1,1813,67,12,47
e049c7f13358a63cf7f6ceb45a067a81,Garden_Tools,54,385,1,1625,21,17,29
0e13a44cd53f64403d91654786b6adcf,Housewares,41,976,1,620,26,24,28
7cfb84c1323fb861a17478de42b1839f,Bed_Bath_Table,59,291,3,1450,37,23,35
ce50ce6bd3918bddcce75a3014b560f6,Luggage_Accessories,29,1011,5,1383,40,23,37
927a7ee2d74e3a1123047f40b42fcc09,Toys,50,161,1,1350,27,25,27
cdf0c921e5025a7ad81c1708b27393e0,Health_Beauty,56,489,1,6400,24,15,17
804f35d5834309996feeeb8a7ac361cd,Pet_Shop,56,837,1,1000,60,11,50
833cc08f39d51d324d7c702707535e4f,Auto,52,666,2,17400,65,25,25
015e04445dedbd5da301ef29cbb03f83,Bed_Bath_Table,52,183,2,550,70,10,40
2916f36c18811cafe280f15b803be0eb,Cool_Stuff,43,853,2,1200,20,30,25
749d3e9ac43e769ce6245a97630f6543,Art,54,902,2,1150,16,6,11
0f92f397b79607d4226672220bd7a291,Sports_Leisure,58,482,1,975,35,19,16
d41a2d62b53242957d8f2107d2e82e51,Audio,63,1639,4,200,16,16,16
c629f814c92825a1e5ec157ce8a25bd9,Computers_Accessories,43,280,3,200,20,20,20
94b8c08d077273b9896ca6461d4e6e1e,Sports_Leisure,45,1566,4,100,80,9,23
ca16f79f5392d53aa17b906d345d2e7c,Housewares,53,734,12,11450,35,55,35
71191d3e8768745afc1c290c63f6241e,Telephony,58,467,2,150,17,8,14
dc3ecc737589882b0318d38cf8b3efaf,Kitchen_Dining_Laundry_Garden_Furniture,47,729,4,14650,51,44,45
c7b3b8509e06ae21abdd78b541215cda,Perfumery,51,504,2,317,19,15,17
ed01ede241c5149867b22ad7f03cba44,Home_Construction,60,899,4,400,29,35,23
a8b0dd2c57b49b649373ff5a495a697e,Computers_Accessories,54,3675,4,350,17,7,13
8060b4a1aeecf25a9ada1fc0f6e142dc,Furniture_Decor,41,94,5,200,16,5,20
3a6a9e7379724852b2f023734de7870d,Electronics,55,350,1,75,23,2,15
719845ce971819fd01ef5e1e9441390b,Toys,49,494,2,237,26,29,19
6432d844f2be41bb6f2fd279e23415da,Telephony,57,734,6,300,17,4,12
